frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
356,11.867,testB,group_10,testB.mp4,575,car,0.541,1458,515,1555,553,1506,534,1920,1080,false,up,301.50
356,11.867,testB,group_10,testB.mp4,684,bus,0.737,76,567,391,659,233,613,1920,1080,false,down,241.87
356,11.867,testB,group_10,testB.mp4,698,car,0.310,1642,946,1842,1039,1742,992,1920,1080,false,down,480.94
356,11.867,testB,group_10,testB.mp4,671,car,0.388,1101,381,1161,446,1131,413,1920,1080,false,up,42.43
357,11.900,testB,group_10,testB.mp4,8,car,0.545,0,701,74,771,37,736,1920,1080,false,,0.00
357,11.900,testB,group_10,testB.mp4,10,car,0.431,481,757,585,820,533,788,1920,1080,false,,0.00
357,11.900,testB,group_10,testB.mp4,11,car,0.411,200,754,378,815,289,784,1920,1080,false,,0.00
357,11.900,testB,group_10,testB.mp4,526,car,0.322,792,613,935,683,863,648,1920,1080,false,up,361.25
357,11.900,testB,group_10,testB.mp4,591,car,0.641,536,932,772,1038,654,985,1920,1080,false,down,305.94
357,11.900,testB,group_10,testB.mp4,623,car,0.685,1159,639,1309,694,1234,666,1920,1080,false,down,331.36
357,11.900,testB,group_10,testB.mp4,45,car,0.373,151,715,290,775,220,745,1920,1080,false,,0.00
357,11.900,testB,group_10,testB.mp4,662,car,0.297,706,534,763,586,734,560,1920,1080,false,,0.00
357,11.900,testB,group_10,testB.mp4,668,car,0.507,1581,626,1746,681,1663,653,1920,1080,false,up,301.50
357,11.900,testB,group_10,testB.mp4,575,car,0.594,1451,515,1548,552,1499,533,1920,1080,false,up,212.13
357,11.900,testB,group_10,testB.mp4,684,bus,0.713,66,568,385,658,225,613,1920,1080,false,,240.00
357,11.900,testB,group_10,testB.mp4,698,car,0.291,1658,947,1867,1041,1762,994,1920,1080,false,down,602.99
357,11.900,testB,group_10,testB.mp4,671,car,0.382,1102,380,1159,445,1130,412,1920,1080,false,up,42.43
357,11.900,testB,group_10,testB.mp4,418,car,0.502,1659,947,1920,1070,1789,1008,1920,1080,false,down,286.57
358,11.933,testB,group_10,testB.mp4,8,car,0.565,0,701,73,771,36,736,1920,1080,false,,30.00
358,11.933,testB,group_10,testB.mp4,10,car,0.430,481,757,585,820,533,788,1920,1080,false,,0.00
358,11.933,testB,group_10,testB.mp4,11,car,0.403,200,754,375,815,287,784,1920,1080,false,,60.00
358,11.933,testB,group_10,testB.mp4,526,car,0.470,782,609,923,682,852,645,1920,1080,false,up,342.05
358,11.933,testB,group_10,testB.mp4,591,car,0.693,541,932,786,1038,663,985,1920,1080,false,,270.00
358,11.933,testB,group_10,testB.mp4,623,car,0.701,1144,637,1296,693,1220,665,1920,1080,false,up,421.07
358,11.933,testB,group_10,testB.mp4,45,car,0.412,151,715,288,774,219,744,1920,1080,false,up,42.43
358,11.933,testB,group_10,testB.mp4,662,car,0.328,706,533,763,586,734,559,1920,1080,false,up,30.00
358,11.933,testB,group_10,testB.mp4,668,car,0.615,1571,626,1732,681,1651,653,1920,1080,false,,360.00
358,11.933,testB,group_10,testB.mp4,575,car,0.580,1446,513,1542,552,1494,532,1920,1080,false,up,152.97
358,11.933,testB,group_10,testB.mp4,684,bus,0.693,58,568,375,659,216,613,1920,1080,false,,270.00
358,11.933,testB,group_10,testB.mp4,698,car,0.768,1675,946,1890,1043,1782,994,1920,1080,false,,600.00
358,11.933,testB,group_10,testB.mp4,671,car,0.404,1102,381,1159,444,1130,412,1920,1080,false,,0.00
358,11.933,testB,group_10,testB.mp4,710,car,0.440,148,906,240,978,194,942,1920,1080,false,,0.00
359,11.967,testB,group_10,testB.mp4,8,car,0.579,0,701,73,771,36,736,1920,1080,false,,0.00
359,11.967,testB,group_10,testB.mp4,10,car,0.453,481,757,585,820,533,788,1920,1080,false,,0.00
359,11.967,testB,group_10,testB.mp4,11,car,0.427,201,755,367,814,284,784,1920,1080,false,,90.00
359,11.967,testB,group_10,testB.mp4,526,car,0.336,771,610,913,680,842,645,1920,1080,false,,300.00
359,11.967,testB,group_10,testB.mp4,591,car,0.758,552,932,799,1040,675,986,1920,1080,false,down,361.25
359,11.967,testB,group_10,testB.mp4,623,car,0.663,1131,636,1284,693,1207,664,1920,1080,false,up,391.15
359,11.967,testB,group_10,testB.mp4,45,car,0.422,151,715,286,775,218,745,1920,1080,false,down,42.43
359,11.967,testB,group_10,testB.mp4,662,car,0.321,705,534,762,586,733,560,1920,1080,false,down,42.43
359,11.967,testB,group_10,testB.mp4,668,car,0.594,1560,626,1722,681,1641,653,1920,1080,false,,300.00
359,11.967,testB,group_10,testB.mp4,575,car,0.656,1443,512,1540,551,1491,531,1920,1080,false,up,94.87
359,11.967,testB,group_10,testB.mp4,684,bus,0.643,51,569,365,659,208,614,1920,1080,false,down,241.87
359,11.967,testB,group_10,testB.mp4,698,car,0.750,1691,948,1914,1046,1802,997,1920,1080,false,down,606.71
359,11.967,testB,group_10,testB.mp4,671,car,0.346,1102,380,1159,443,1130,411,1920,1080,false,up,30.00
359,11.967,testB,group_10,testB.mp4,710,car,0.464,156,909,251,977,203,943,1920,1080,false,down,271.66
359,11.967,testB,group_10,testB.mp4,649,car,0.252,755,443,810,481,782,462,1920,1080,false,down,8.39
360,12.000,testB,group_10,testB.mp4,8,car,0.598,0,701,73,772,36,736,1920,1080,false,,0.00
360,12.000,testB,group_10,testB.mp4,10,car,0.429,481,757,585,820,533,788,1920,1080,false,,0.00
360,12.000,testB,group_10,testB.mp4,11,car,0.433,200,755,363,814,281,784,1920,1080,false,,90.00
360,12.000,testB,group_10,testB.mp4,591,car,0.784,564,933,815,1042,689,987,1920,1080,false,down,421.07
360,12.000,testB,group_10,testB.mp4,623,car,0.648,1121,635,1272,694,1196,664,1920,1080,false,,330.00
360,12.000,testB,group_10,testB.mp4,45,car,0.428,151,715,287,774,219,744,1920,1080,false,up,42.43
360,12.000,testB,group_10,testB.mp4,662,car,0.302,705,534,762,586,733,560,1920,1080,false,,0.00
360,12.000,testB,group_10,testB.mp4,668,car,0.699,1549,626,1711,681,1630,653,1920,1080,false,,330.00
360,12.000,testB,group_10,testB.mp4,575,car,0.589,1445,512,1537,550,1491,531,1920,1080,false,,0.00
360,12.000,testB,group_10,testB.mp4,684,bus,0.607,42,569,356,658,199,613,1920,1080,false,up,271.66
360,12.000,testB,group_10,testB.mp4,698,car,0.735,1707,951,1920,1051,1813,1001,1920,1080,false,down,351.14
360,12.000,testB,group_10,testB.mp4,671,car,0.300,1102,380,1159,443,1130,411,1920,1080,false,,0.00
360,12.000,testB,group_10,testB.mp4,710,car,0.349,171,909,265,981,218,945,1920,1080,false,down,453.98
360,12.000,testB,group_10,testB.mp4,531,car,0.276,995,878,1168,988,1081,933,1920,1080,false,down,412.03
361,12.033,testB,group_10,testB.mp4,8,car,0.570,0,701,74,773,37,737,1920,1080,false,down,42.43
361,12.033,testB,group_10,testB.mp4,10,car,0.481,481,757,585,820,533,788,1920,1080,false,,0.00
361,12.033,testB,group_10,testB.mp4,11,car,0.426,201,756,354,814,277,785,1920,1080,false,down,123.69
361,12.033,testB,group_10,testB.mp4,591,car,0.755,579,935,829,1043,704,989,1920,1080,false,down,453.98
361,12.033,testB,group_10,testB.mp4,623,car,0.606,1109,636,1257,694,1183,665,1920,1080,false,down,391.15
361,12.033,testB,group_10,testB.mp4,45,car,0.434,152,716,284,774,218,745,1920,1080,false,down,42.43
361,12.033,testB,group_10,testB.mp4,668,car,0.631,1540,625,1699,680,1619,652,1920,1080,false,up,331.36
361,12.033,testB,group_10,testB.mp4,575,car,0.509,1435,509,1530,549,1482,529,1920,1080,false,up,276.59
361,12.033,testB,group_10,testB.mp4,684,bus,0.594,34,569,346,658,190,613,1920,1080,false,,270.00
361,12.033,testB,group_10,testB.mp4,698,car,0.729,1725,951,1920,1053,1822,1002,1920,1080,false,down,271.66
361,12.033,testB,group_10,testB.mp4,671,car,0.317,1102,381,1159,443,1130,412,1920,1080,false,down,30.00
361,12.033,testB,group_10,testB.mp4,710,car,0.367,185,911,275,982,230,946,1920,1080,false,down,361.25
361,12.033,testB,group_10,testB.mp4,526,car,0.277,746,615,891,682,818,648,1920,1080,false,down,362.80
362,12.067,testB,group_10,testB.mp4,8,car,0.570,0,701,74,773,37,737,1920,1080,false,,0.00
362,12.067,testB,group_10,testB.mp4,10,car,0.489,481,757,587,820,534,788,1920,1080,false,,30.00
362,12.067,testB,group_10,testB.mp4,11,car,0.446,201,756,350,814,275,785,1920,1080,false,,60.00
362,12.067,testB,group_10,testB.mp4,591,car,0.805,594,936,841,1044,717,990,1920,1080,false,down,391.15
362,12.067,testB,group_10,testB.mp4,623,car,0.677,1096,636,1243,694,1169,665,1920,1080,false,,420.00
362,12.067,testB,group_10,testB.mp4,45,car,0.459,152,717,283,774,217,745,1920,1080,false,,30.00
362,12.067,testB,group_10,testB.mp4,668,car,0.680,1529,626,1687,680,1608,653,1920,1080,false,down,331.36
362,12.067,testB,group_10,testB.mp4,575,car,0.554,1429,508,1525,549,1477,528,1920,1080,false,up,152.97
362,12.067,testB,group_10,testB.mp4,684,bus,0.677,26,568,335,658,180,613,1920,1080,false,,300.00
362,12.067,testB,group_10,testB.mp4,698,car,0.695,1741,952,1920,1053,1830,1002,1920,1080,false,,240.00
362,12.067,testB,group_10,testB.mp4,671,car,0.368,1103,384,1158,443,1130,413,1920,1080,false,down,30.00
362,12.067,testB,group_10,testB.mp4,526,car,0.379,735,616,883,681,809,648,1920,1080,false,,270.00
363,12.100,testB,group_10,testB.mp4,8,car,0.602,0,701,74,773,37,737,1920,1080,false,,0.00
363,12.100,testB,group_10,testB.mp4,10,car,0.489,481,757,587,820,534,788,1920,1080,false,,0.00
363,12.100,testB,group_10,testB.mp4,11,car,0.455,201,756,354,814,277,785,1920,1080,false,,60.00
363,12.100,testB,group_10,testB.mp4,591,car,0.812,606,937,855,1045,730,991,1920,1080,false,down,391.15
363,12.100,testB,group_10,testB.mp4,623,car,0.610,1085,637,1229,694,1157,665,1920,1080,false,,360.00
363,12.100,testB,group_10,testB.mp4,45,car,0.460,152,717,283,775,217,746,1920,1080,false,down,30.00
363,12.100,testB,group_10,testB.mp4,668,car,0.739,1520,625,1677,681,1598,653,1920,1080,false,,300.00
363,12.100,testB,group_10,testB.mp4,575,car,0.547,1425,507,1518,547,1471,527,1920,1080,false,up,182.48
363,12.100,testB,group_10,testB.mp4,684,bus,0.713,20,566,329,656,174,611,1920,1080,false,up,189.74
363,12.100,testB,group_10,testB.mp4,698,car,0.683,1759,955,1920,1060,1839,1007,1920,1080,false,down,308.87
363,12.100,testB,group_10,testB.mp4,671,car,0.483,1103,384,1158,442,1130,413,1920,1080,false,,0.00
363,12.100,testB,group_10,testB.mp4,526,car,0.339,726,618,873,681,799,649,1920,1080,false,down,301.50
364,12.133,testB,group_10,testB.mp4,8,car,0.589,0,701,74,773,37,737,1920,1080,false,,0.00
364,12.133,testB,group_10,testB.mp4,10,car,0.472,481,757,588,819,534,788,1920,1080,false,,0.00
364,12.133,testB,group_10,testB.mp4,11,car,0.422,201,756,354,814,277,785,1920,1080,false,,0.00
364,12.133,testB,group_10,testB.mp4,591,car,0.697,621,939,871,1045,746,992,1920,1080,false,down,480.94
364,12.133,testB,group_10,testB.mp4,623,car,0.721,1074,636,1219,693,1146,664,1920,1080,false,up,331.36
364,12.133,testB,group_10,testB.mp4,45,car,0.471,152,717,283,775,217,746,1920,1080,false,,0.00
364,12.133,testB,group_10,testB.mp4,668,car,0.757,1509,625,1665,682,1587,653,1920,1080,false,,330.00
364,12.133,testB,group_10,testB.mp4,575,car,0.558,1428,507,1514,546,1471,526,1920,1080,false,up,30.00
364,12.133,testB,group_10,testB.mp4,684,bus,0.705,14,565,319,656,166,610,1920,1080,false,up,241.87
364,12.133,testB,group_10,testB.mp4,698,car,0.730,1776,958,1920,1064,1848,1011,1920,1080,false,down,295.47
364,12.133,testB,group_10,testB.mp4,671,car,0.494,1102,382,1157,441,1129,411,1920,1080,false,up,67.08
365,12.167,testB,group_10,testB.mp4,8,car,0.562,0,701,74,773,37,737,1920,1080,false,,0.00
365,12.167,testB,group_10,testB.mp4,10,car,0.429,481,757,589,819,535,788,1920,1080,false,,30.00
365,12.167,testB,group_10,testB.mp4,11,car,0.428,200,756,353,814,276,785,1920,1080,false,,30.00
365,12.167,testB,group_10,testB.mp4,591,car,0.712,633,941,899,1046,766,993,1920,1080,false,down,600.75
365,12.167,testB,group_10,testB.mp4,623,car,0.637,1061,637,1208,693,1134,665,1920,1080,false,down,361.25
365,12.167,testB,group_10,testB.mp4,45,car,0.442,152,717,283,775,217,746,1920,1080,false,,0.00
365,12.167,testB,group_10,testB.mp4,668,car,0.671,1499,624,1655,680,1577,652,1920,1080,false,up,301.50
365,12.167,testB,group_10,testB.mp4,575,car,0.463,1419,507,1509,545,1464,526,1920,1080,false,,210.00
365,12.167,testB,group_10,testB.mp4,684,bus,0.653,12,566,311,655,161,610,1920,1080,false,,150.00
365,12.167,testB,group_10,testB.mp4,698,car,0.522,1794,959,1920,1061,1857,1010,1920,1080,false,up,271.66
365,12.167,testB,group_10,testB.mp4,671,car,0.416,1101,381,1156,440,1128,410,1920,1080,false,up,42.43
365,12.167,testB,group_10,testB.mp4,531,truck,0.258,1064,883,1242,989,1153,936,1920,1080,false,down,432.37
365,12.167,testB,group_10,testB.mp4,526,car,0.501,705,617,846,680,775,648,1920,1080,false,up,360.31
366,12.200,testB,group_10,testB.mp4,8,car,0.633,0,701,74,773,37,737,1920,1080,false,,0.00
366,12.200,testB,group_10,testB.mp4,10,car,0.484,481,757,588,820,534,788,1920,1080,false,,30.00
366,12.200,testB,group_10,testB.mp4,11,car,0.448,200,756,359,814,279,785,1920,1080,false,,90.00
366,12.200,testB,group_10,testB.mp4,591,car,0.768,648,942,905,1049,776,995,1920,1080,false,down,305.94
366,12.200,testB,group_10,testB.mp4,623,car,0.656,1049,636,1196,693,1122,664,1920,1080,false,up,361.25
366,12.200,testB,group_10,testB.mp4,45,car,0.487,152,717,285,775,218,746,1920,1080,false,,30.00
366,12.200,testB,group_10,testB.mp4,668,car,0.682,1488,624,1644,680,1566,652,1920,1080,false,,330.00
366,12.200,testB,group_10,testB.mp4,575,car,0.430,1411,506,1504,543,1457,524,1920,1080,false,up,218.40
366,12.200,testB,group_10,testB.mp4,684,bus,0.597,19,564,302,657,160,610,1920,1080,false,,30.00
366,12.200,testB,group_10,testB.mp4,698,car,0.633,1807,960,1920,1065,1863,1012,1920,1080,false,down,189.74
366,12.200,testB,group_10,testB.mp4,671,car,0.385,1102,379,1156,440,1129,409,1920,1080,false,up,42.43
366,12.200,testB,group_10,testB.mp4,526,car,0.468,699,617,840,681,769,649,1920,1080,false,down,182.48
366,12.200,testB,group_10,testB.mp4,710,motorcycle,0.471,241,912,339,996,290,954,1920,1080,false,down,363.19
367,12.233,testB,group_10,testB.mp4,8,car,0.659,0,701,74,772,37,736,1920,1080,false,up,30.00
367,12.233,testB,group_10,testB.mp4,10,car,0.522,481,757,588,820,534,788,1920,1080,false,,0.00
367,12.233,testB,group_10,testB.mp4,11,car,0.445,200,756,363,814,281,785,1920,1080,false,,60.00
367,12.233,testB,group_10,testB.mp4,591,car,0.764,661,942,918,1050,789,996,1920,1080,false,down,391.15
367,12.233,testB,group_10,testB.mp4,623,car,0.712,1036,636,1183,694,1109,665,1920,1080,false,down,391.15
367,12.233,testB,group_10,testB.mp4,45,car,0.477,152,717,286,775,219,746,1920,1080,false,,30.00
367,12.233,testB,group_10,testB.mp4,668,car,0.616,1478,625,1633,680,1555,652,1920,1080,false,,330.00
367,12.233,testB,group_10,testB.mp4,575,car,0.494,1406,504,1503,542,1454,523,1920,1080,false,up,94.87
367,12.233,testB,group_10,testB.mp4,684,bus,0.664,24,564,293,656,158,610,1920,1080,false,,60.00
367,12.233,testB,group_10,testB.mp4,698,car,0.671,1826,961,1920,1063,1873,1012,1920,1080,false,,300.00
367,12.233,testB,group_10,testB.mp4,671,car,0.335,1103,378,1156,440,1129,409,1920,1080,false,,0.00
367,12.233,testB,group_10,testB.mp4,526,car,0.525,689,618,831,680,760,649,1920,1080,false,,270.00
367,12.233,testB,group_10,testB.mp4,717,car,0.315,429,678,607,769,518,723,1920,1080,false,,0.00
367,12.233,testB,group_10,testB.mp4,710,motorcycle,0.331,251,917,347,998,299,957,1920,1080,false,down,284.60
367,12.233,testB,group_10,testB.mp4,531,car,0.557,1177,886,1271,993,1224,939,1920,1080,false,down,1065.95
368,12.267,testB,group_10,testB.mp4,8,car,0.666,0,701,74,772,37,736,1920,1080,false,,0.00
368,12.267,testB,group_10,testB.mp4,10,car,0.556,481,757,588,820,534,788,1920,1080,false,,0.00
368,12.267,testB,group_10,testB.mp4,11,car,0.455,201,756,363,815,282,785,1920,1080,false,,30.00
368,12.267,testB,group_10,testB.mp4,591,car,0.794,675,944,929,1051,802,997,1920,1080,false,down,391.15
368,12.267,testB,group_10,testB.mp4,623,car,0.731,1025,635,1173,693,1099,664,1920,1080,false,up,301.50
368,12.267,testB,group_10,testB.mp4,45,car,0.478,152,716,288,775,220,745,1920,1080,false,up,42.43
368,12.267,testB,group_10,testB.mp4,668,car,0.676,1469,624,1624,680,1546,652,1920,1080,false,,270.00
368,12.267,testB,group_10,testB.mp4,575,car,0.553,1403,502,1500,545,1451,523,1920,1080,false,,90.00
368,12.267,testB,group_10,testB.mp4,684,bus,0.604,19,565,284,656,151,610,1920,1080,false,,210.00
368,12.267,testB,group_10,testB.mp4,698,car,0.603,1845,962,1920,1061,1882,1011,1920,1080,false,up,271.66
368,12.267,testB,group_10,testB.mp4,671,car,0.325,1102,377,1156,437,1129,407,1920,1080,false,up,60.00
368,12.267,testB,group_10,testB.mp4,526,car,0.518,678,618,821,682,749,650,1920,1080,false,down,331.36
368,12.267,testB,group_10,testB.mp4,717,car,0.359,429,678,606,769,517,723,1920,1080,false,,30.00
368,12.267,testB,group_10,testB.mp4,710,motorcycle,0.389,262,915,359,1000,310,957,1920,1080,false,,330.00
369,12.300,testB,group_10,testB.mp4,8,car,0.663,0,701,74,772,37,736,1920,1080,false,,0.00
369,12.300,testB,group_10,testB.mp4,10,car,0.566,482,757,589,820,535,788,1920,1080,false,,30.00
369,12.300,testB,group_10,testB.mp4,11,car,0.428,201,755,365,815,283,785,1920,1080,false,,30.00
369,12.300,testB,group_10,testB.mp4,591,car,0.754,689,943,941,1053,815,998,1920,1080,false,down,391.15
369,12.300,testB,group_10,testB.mp4,623,car,0.711,1016,636,1162,693,1089,664,1920,1080,false,,300.00
369,12.300,testB,group_10,testB.mp4,45,car,0.471,152,716,289,775,220,745,1920,1080,false,,0.00
369,12.300,testB,group_10,testB.mp4,668,car,0.680,1457,625,1613,680,1535,652,1920,1080,false,,330.00
369,12.300,testB,group_10,testB.mp4,575,car,0.531,1401,501,1494,546,1447,523,1920,1080,false,,120.00
369,12.300,testB,group_10,testB.mp4,684,bus,0.699,24,564,276,655,150,609,1920,1080,false,up,42.43
369,12.300,testB,group_10,testB.mp4,698,car,0.519,1863,967,1920,1057,1891,1012,1920,1080,false,down,271.66
369,12.300,testB,group_10,testB.mp4,671,car,0.399,1103,377,1155,436,1129,406,1920,1080,false,up,30.00
369,12.300,testB,group_10,testB.mp4,526,car,0.472,666,618,810,681,738,649,1920,1080,false,up,331.36
369,12.300,testB,group_10,testB.mp4,717,car,0.341,429,678,605,768,517,723,1920,1080,false,,0.00
370,12.333,testB,group_10,testB.mp4,8,car,0.687,0,701,74,772,37,736,1920,1080,false,,0.00
370,12.333,testB,group_10,testB.mp4,10,car,0.577,482,757,591,820,536,788,1920,1080,false,,30.00
370,12.333,testB,group_10,testB.mp4,11,car,0.412,201,754,370,815,285,784,1920,1080,false,up,67.08
370,12.333,testB,group_10,testB.mp4,591,car,0.778,703,946,957,1053,830,999,1920,1080,false,down,451.00
370,12.333,testB,group_10,testB.mp4,623,car,0.730,1003,637,1150,693,1076,665,1920,1080,false,down,391.15
370,12.333,testB,group_10,testB.mp4,45,car,0.519,152,717,290,775,221,746,1920,1080,false,down,42.43
370,12.333,testB,group_10,testB.mp4,668,car,0.681,1446,625,1602,680,1524,652,1920,1080,false,,330.00
370,12.333,testB,group_10,testB.mp4,575,car,0.484,1398,501,1491,544,1444,522,1920,1080,false,up,94.87
370,12.333,testB,group_10,testB.mp4,684,bus,0.781,25,564,267,655,146,609,1920,1080,false,,120.00
370,12.333,testB,group_10,testB.mp4,698,car,0.592,1880,970,1919,1055,1899,1012,1920,1080,false,,240.00
370,12.333,testB,group_10,testB.mp4,671,car,0.466,1103,377,1155,435,1129,406,1920,1080,false,,0.00
370,12.333,testB,group_10,testB.mp4,526,car,0.569,654,618,803,681,728,649,1920,1080,false,,300.00
370,12.333,testB,group_10,testB.mp4,717,car,0.391,430,677,605,769,517,723,1920,1080,false,,0.00
370,12.333,testB,group_10,testB.mp4,710,motorcycle,0.335,274,916,382,1006,328,961,1920,1080,false,down,276.59
371,12.367,testB,group_10,testB.mp4,8,car,0.672,0,701,74,772,37,736,1920,1080,false,,0.00
371,12.367,testB,group_10,testB.mp4,10,car,0.573,482,757,591,820,536,788,1920,1080,false,,0.00
371,12.367,testB,group_10,testB.mp4,11,car,0.419,201,755,365,815,283,785,1920,1080,false,down,67.08
371,12.367,testB,group_10,testB.mp4,591,car,0.783,717,949,972,1054,844,1001,1920,1080,false,down,424.26
371,12.367,testB,group_10,testB.mp4,623,car,0.684,992,636,1139,694,1065,665,1920,1080,false,,330.00
371,12.367,testB,group_10,testB.mp4,45,car,0.484,152,717,287,775,219,746,1920,1080,false,,60.00
371,12.367,testB,group_10,testB.mp4,668,car,0.643,1437,625,1590,679,1513,652,1920,1080,false,,330.00
371,12.367,testB,group_10,testB.mp4,575,car,0.491,1393,502,1485,541,1439,521,1920,1080,false,up,152.97
371,12.367,testB,group_10,testB.mp4,684,bus,0.672,16,565,261,654,138,609,1920,1080,false,,240.00
371,12.367,testB,group_10,testB.mp4,698,car,0.372,1892,975,1919,1052,1905,1013,1920,1080,false,down,182.48
371,12.367,testB,group_10,testB.mp4,671,car,0.419,1102,377,1155,435,1128,406,1920,1080,false,,30.00
371,12.367,testB,group_10,testB.mp4,526,car,0.418,644,619,791,679,717,649,1920,1080,false,,330.00
371,12.367,testB,group_10,testB.mp4,717,car,0.304,430,677,604,769,517,723,1920,1080,false,,0.00
371,12.367,testB,group_10,testB.mp4,723,truck,0.438,1149,879,1328,999,1238,939,1920,1080,false,,0.00
371,12.367,testB,group_10,testB.mp4,710,motorcycle,0.277,286,921,393,1008,339,964,1920,1080,false,down,342.05
371,12.367,testB,group_10,testB.mp4,662,car,0.253,706,531,764,584,735,557,1920,1080,false,up,9.83
372,12.400,testB,group_10,testB.mp4,8,car,0.672,0,701,74,771,37,736,1920,1080,false,,0.00
372,12.400,testB,group_10,testB.mp4,10,car,0.581,482,757,590,820,536,788,1920,1080,false,,0.00
372,12.400,testB,group_10,testB.mp4,11,car,0.412,200,755,367,815,283,785,1920,1080,false,,0.00
372,12.400,testB,group_10,testB.mp4,591,car,0.811,731,949,986,1057,858,1003,1920,1080,false,down,424.26
372,12.400,testB,group_10,testB.mp4,623,car,0.640,979,638,1128,694,1053,666,1920,1080,false,down,361.25
372,12.400,testB,group_10,testB.mp4,45,car,0.485,152,717,287,775,219,746,1920,1080,false,,0.00
372,12.400,testB,group_10,testB.mp4,668,car,0.614,1426,624,1579,680,1502,652,1920,1080,false,,330.00
372,12.400,testB,group_10,testB.mp4,575,car,0.513,1391,502,1482,538,1436,520,1920,1080,false,up,94.87
372,12.400,testB,group_10,testB.mp4,684,bus,0.691,9,565,252,654,130,609,1920,1080,false,,240.00
372,12.400,testB,group_10,testB.mp4,671,car,0.318,1101,375,1155,435,1128,405,1920,1080,false,up,30.00
372,12.400,testB,group_10,testB.mp4,526,car,0.552,633,620,781,679,707,649,1920,1080,false,,300.00
372,12.400,testB,group_10,testB.mp4,717,car,0.307,430,677,604,769,517,723,1920,1080,false,,0.00
372,12.400,testB,group_10,testB.mp4,723,truck,0.431,1160,885,1342,1001,1251,943,1920,1080,false,down,408.04
372,12.400,testB,group_10,testB.mp4,662,car,0.250,706,535,762,585,734,560,1920,1080,false,down,94.87
373,12.433,testB,group_10,testB.mp4,8,car,0.679,0,701,74,771,37,736,1920,1080,false,,0.00
373,12.433,testB,group_10,testB.mp4,10,car,0.591,482,757,589,820,535,788,1920,1080,false,,30.00
373,12.433,testB,group_10,testB.mp4,11,car,0.417,200,755,368,815,284,785,1920,1080,false,,30.00
373,12.433,testB,group_10,testB.mp4,591,car,0.784,746,948,1002,1060,874,1004,1920,1080,false,down,480.94
373,12.433,testB,group_10,testB.mp4,623,car,0.724,966,639,1113,694,1039,666,1920,1080,false,,420.00
373,12.433,testB,group_10,testB.mp4,45,car,0.482,152,717,285,775,218,746,1920,1080,false,,30.00
373,12.433,testB,group_10,testB.mp4,668,car,0.697,1415,624,1570,680,1492,652,1920,1080,false,,300.00
373,12.433,testB,group_10,testB.mp4,575,car,0.482,1385,501,1477,538,1431,519,1920,1080,false,up,152.97
373,12.433,testB,group_10,testB.mp4,684,bus,0.633,1,567,242,655,121,611,1920,1080,false,down,276.59
373,12.433,testB,group_10,testB.mp4,671,car,0.336,1102,374,1154,435,1128,404,1920,1080,false,up,30.00
373,12.433,testB,group_10,testB.mp4,526,car,0.455,622,621,783,681,702,651,1920,1080,false,down,161.55
373,12.433,testB,group_10,testB.mp4,717,car,0.301,430,677,604,768,517,722,1920,1080,false,up,30.00
373,12.433,testB,group_10,testB.mp4,723,truck,0.450,1178,882,1357,1004,1267,943,1920,1080,false,,480.00
373,12.433,testB,group_10,testB.mp4,662,car,0.275,706,537,762,586,734,561,1920,1080,false,down,30.00
373,12.433,testB,group_10,testB.mp4,649,car,0.278,758,442,813,478,785,460,1920,1080,false,up,7.73
374,12.467,testB,group_10,testB.mp4,8,car,0.653,0,701,74,772,37,736,1920,1080,false,,0.00
374,12.467,testB,group_10,testB.mp4,10,car,0.583,482,757,588,820,535,788,1920,1080,false,,0.00
374,12.467,testB,group_10,testB.mp4,11,car,0.395,199,755,355,814,277,784,1920,1080,false,up,212.13
374,12.467,testB,group_10,testB.mp4,591,car,0.795,763,951,1017,1063,890,1007,1920,1080,false,down,488.36
374,12.467,testB,group_10,testB.mp4,623,car,0.734,955,639,1101,693,1028,666,1920,1080,false,,330.00
374,12.467,testB,group_10,testB.mp4,45,car,0.441,152,717,283,775,217,746,1920,1080,false,,30.00
374,12.467,testB,group_10,testB.mp4,668,car,0.606,1405,625,1559,680,1482,652,1920,1080,false,,300.00
374,12.467,testB,group_10,testB.mp4,575,car,0.354,1381,500,1472,537,1426,518,1920,1080,false,up,152.97
374,12.467,testB,group_10,testB.mp4,684,bus,0.575,0,570,235,655,117,612,1920,1080,false,down,123.69
374,12.467,testB,group_10,testB.mp4,671,car,0.331,1103,374,1155,435,1129,404,1920,1080,false,,30.00
374,12.467,testB,group_10,testB.mp4,526,car,0.497,615,619,762,681,688,650,1920,1080,false,up,421.07
374,12.467,testB,group_10,testB.mp4,723,truck,0.499,1194,887,1374,1004,1284,945,1920,1080,false,down,513.52
374,12.467,testB,group_10,testB.mp4,662,car,0.258,706,538,761,586,733,562,1920,1080,false,down,42.43
375,12.500,testB,group_10,testB.mp4,8,car,0.668,0,701,74,772,37,736,1920,1080,false,,0.00
375,12.500,testB,group_10,testB.mp4,10,car,0.566,482,757,587,820,534,788,1920,1080,false,,30.00
375,12.500,testB,group_10,testB.mp4,11,car,0.402,198,755,356,814,277,784,1920,1080,false,,0.00
